Date,Close,Open,High,Low,Volume,Change %,Vol.
11/3/2016,3365.09,3326.9,3379.99,3324.84,126220,0.95%,126.22
11/4/2016,3354.17,3362.21,3377.64,3348.43,104070,-0.32%,104.07
11/7/2016,3356.59,3353.44,3362.74,3342.31,99880,0.07%,99.88
11/8/2016,3371.12,3367.7,3383.92,3361.13,103150,0.43%,103.15
11/9/2016,3353.05,3370.6,3373.1,3322.08,139110,-0.54%,139.11
11/10/2016,3390.61,3374.91,3403.02,3374.91,134710,1.12%,134.71
11/11/2016,3417.22,3387.95,3422.67,3382.89,198780,0.78%,198.78
11/14/2016,3430.25,3409.22,3452.62,3408.14,213250,0.38%,213.25
11/15/2016,3429.87,3428.87,3434.92,3415.99,134570,-0.01%,134.57
11/16/2016,3429.59,3432.43,3435.64,3419.24,129810,-0.01%,129.81
11/17/2016,3436.53,3423.47,3437.67,3412.88,121560,0.20%,121.56
11/18/2016,3417.46,3437.49,3443.12,3413.27,115950,-0.55%,115.95
11/21/2016,3441.11,3412.65,3463.14,3412.08,146440,0.69%,146.44
11/22/2016,3468.36,3443.22,3469.22,3443.22,168520,0.79%,168.52
11/23/2016,3474.73,3473.89,3492.96,3465.76,162390,0.18%,162.39
11/24/2016,3488.74,3468.81,3508.16,3467.01,145750,0.40%,145.75
11/25/2016,3521.3,3490.04,3521.3,3463.95,153620,0.93%,153.62
11/28/2016,3535.08,3538.68,3553.36,3528.32,207380,0.39%,207.38
11/29/2016,3564.04,3525.9,3583.72,3521.38,236920,0.82%,236.92
11/30/2016,3538,3557.64,3567.07,3527.02,178560,-0.73%,178.56
12/1/2016,3565.04,3543.96,3575.97,3543.24,180170,0.76%,180.17
12/2/2016,3528.95,3559.77,3562.55,3516.79,196360,-1.01%,196.36
12/5/2016,3469.41,3473.69,3496.88,3457.34,180850,-1.69%,180.85
12/6/2016,3459.15,3466.24,3477.59,3456.81,115530,-0.30%,115.53
12/7/2016,3475.75,3458.37,3475.75,3445.76,114350,0.48%,114.35
12/8/2016,3470.14,3481.81,3484.34,3466.51,117380,-0.16%,117.38
12/9/2016,3493.7,3464.87,3507.93,3461.76,150300,0.68%,150.3
12/12/2016,3409.18,3489.27,3495.8,3400.79,187470,-2.42%,187.47
12/13/2016,3405.04,3394.21,3416.21,3370.6,121110,-0.12%,121.11
12/14/2016,3378.95,3399.41,3412.28,3378.27,124010,-0.77%,124.01
12/15/2016,3340.43,3363.86,3378.04,3327.14,114960,-1.14%,114.96
12/16/2016,3346.03,3335.36,3356.29,3330.49,90780,0.17%,90.78
12/19/2016,3328.98,3342.34,3344.86,3325,81640,-0.51%,81.64
12/20/2016,3309.06,3328.3,3329.1,3289.27,87570,-0.60%,87.57
12/21/2016,3338.54,3313.75,3342.48,3313.75,108260,0.89%,108.26
12/22/2016,3335.67,3335.12,3340.36,3322.72,92280,-0.09%,92.28
12/23/2016,3307.6,3333.4,3334.89,3300.88,97450,-0.84%,97.45
12/26/2016,3322.4,3293.22,3322.42,3267.05,89790,0.45%,89.79
12/27/2016,3316.39,3319.21,3330.23,3315.83,75490,-0.18%,75.49
12/28/2016,3301.89,3315.75,3320.55,3293.17,69000,-0.44%,69
12/29/2016,3297.76,3297.04,3312.11,3288.1,70090,-0.13%,70.09
12/30/2016,3310.08,3302.6,3313.55,3295.75,71740,0.37%,71.74
1/3/2017,3342.23,3313.95,3345.26,3313.95,86570,0.97%,86.57
1/4/2017,3368.31,3340.56,3369.57,3338.15,90050,0.78%,90.05
1/5/2017,3367.79,3368.34,3373.41,3361.46,88340,-0.02%,88.34
1/6/2017,3347.67,3366.85,3368.87,3346.89,87460,-0.60%,87.46
1/9/2017,3363.9,3345.75,3366.22,3344.35,83710,0.48%,83.71
1/10/2017,3358.27,3361.64,3370.51,3354.09,83820,-0.17%,83.82
1/11/2017,3334.5,3355.8,3366.63,3334.3,91070,-0.71%,91.07
1/12/2017,3317.62,3332.69,3343.13,3315.96,81240,-0.51%,81.24
1/13/2017,3319.91,3317.96,3338.17,3309.37,84180,0.07%,84.18
1/16/2017,3319.45,3314.15,3322.78,3264.21,157780,-0.01%,157.78
1/17/2017,3326.36,3305.6,3327.38,3292.2,69450,0.21%,69.45
1/18/2017,3339.37,3323.34,3350.96,3320.41,70620,0.39%,70.62
1/19/2017,3329.29,3330.95,3346.5,3324.68,66160,-0.30%,66.16
1/20/2017,3354.89,3326.98,3358.41,3326.37,65300,0.77%,65.3
1/23/2017,3364.08,3359.05,3378.74,3355.85,75560,0.27%,75.56
1/24/2017,3364.45,3363.14,3371.32,3355.9,66190,0.01%,66.19
1/25/2017,3375.9,3361.66,3376.44,3357.22,58380,0.34%,58.38
1/26/2017,3387.96,3378.26,3395.88,3378.26,65320,0.36%,65.32
2/3/2017,3364.49,3390.93,3392.48,3362.57,55190,-0.69%,55.19
2/6/2017,3373.21,3368.11,3381.33,3358.75,68520,0.26%,68.52
2/7/2017,3365.68,3371.77,3376.71,3354.63,63750,-0.22%,63.75
2/8/2017,3383.29,3361.78,3383.69,3347.43,75400,0.52%,75.4
2/9/2017,3396.29,3381.9,3406.59,3379.79,97560,0.38%,97.56
2/10/2017,3413.49,3398.32,3422.33,3398.03,123770,0.51%,123.77
2/13/2017,3436.28,3416.92,3439.54,3416.87,120150,0.67%,120.15
2/14/2017,3435.8,3438.51,3440.67,3424.4,94810,-0.01%,94.81
2/15/2017,3421.71,3435.39,3448.03,3417.08,127640,-0.41%,127.64
2/16/2017,3440.93,3421.83,3440.93,3418.35,108280,0.56%,108.28
2/17/2017,3421.44,3443.62,3457.56,3419.61,114600,-0.57%,114.6
2/20/2017,3471.39,3421.64,3472.6,3421.64,132630,1.46%,132.63
2/21/2017,3482.82,3475.06,3490.09,3472.02,114840,0.33%,114.84
2/22/2017,3489.76,3483.2,3489.95,3473.52,102820,0.20%,102.82
2/23/2017,3473.32,3487.57,3492.96,3460.12,99540,-0.47%,99.54
2/24/2017,3473.85,3468.96,3473.85,3455.25,95540,0.02%,95.54
2/27/2017,3446.22,3471.13,3472.84,3441.39,98670,-0.80%,98.67
2/28/2017,3452.81,3445.03,3460.91,3441.36,75220,0.19%,75.22
3/1/2017,3458.44,3452.21,3472.7,3449.11,103260,0.16%,103.26
3/2/2017,3435.1,3463.48,3468.47,3434,89900,-0.67%,89.9
3/3/2017,3427.86,3424.66,3428.88,3412.83,81000,-0.21%,81
3/6/2017,3446.48,3427.25,3449.03,3425.9,83070,0.54%,83.07
3/7/2017,3453.96,3446.16,3454.04,3440.06,80340,0.22%,80.34
3/8/2017,3448.73,3452.2,3457.04,3441.26,79590,-0.15%,79.59
3/9/2017,3426.94,3442.9,3443.05,3414.68,84570,-0.63%,84.57
3/10/2017,3427.89,3423.98,3436.24,3423.94,70020,0.03%,70.02
3/13/2017,3458.1,3425.67,3458.1,3412.69,91680,0.88%,91.68
3/14/2017,3456.69,3456.66,3465.39,3448.9,77080,-0.04%,77.08
3/15/2017,3463.64,3452.21,3463.92,3445.27,79110,0.20%,79.11
3/16/2017,3481.51,3472.27,3492.13,3472.27,106330,0.52%,106.33
3/17/2017,3445.81,3485.31,3488.5,3441.47,103760,-1.03%,103.76
3/20/2017,3449.61,3449.05,3454.06,3429.83,88730,0.11%,88.73
3/21/2017,3466.35,3449.77,3466.7,3445.64,87710,0.49%,87.71
3/22/2017,3450.05,3450.75,3464.33,3433.5,104940,-0.47%,104.94
3/23/2017,3461.98,3452.41,3470.82,3435.69,94320,0.35%,94.32
3/24/2017,3489.6,3464.2,3499.32,3461.11,125650,0.80%,125.65
3/27/2017,3478.04,3488.76,3505.98,3474.52,107020,-0.33%,107.02
3/28/2017,3469.81,3480.25,3482.29,3461.47,84200,-0.24%,84.2
3/29/2017,3465.19,3472.97,3483.06,3455.55,104850,-0.13%,104.85
3/30/2017,3436.76,3461.62,3467.3,3422.37,116380,-0.82%,116.38
3/31/2017,3456.05,3434.82,3456.31,3430.82,91580,0.56%,91.58
4/5/2017,3503.89,3476.42,3504.54,3475.15,143400,1.38%,143.4
4/6/2017,3514.05,3507.99,3517.78,3495.72,136770,0.29%,136.77
4/7/2017,3517.46,3514.45,3526.82,3506.39,140290,0.10%,140.29
4/10/2017,3505.14,3519.46,3522.8,3502.08,141890,-0.35%,141.89
4/11/2017,3517.33,3503.83,3520.13,3466.14,165950,0.35%,165.95
4/12/2017,3509.44,3514.57,3523.1,3498,181830,-0.22%,181.83
4/13/2017,3514.57,3500.28,3518.44,3496.57,129980,0.15%,129.98
4/14/2017,3486.5,3516.81,3517.47,3476.95,135470,-0.80%,135.47
4/17/2017,3479.94,3475.74,3480.57,3453.68,117170,-0.19%,117.17
4/18/2017,3462.74,3474.89,3489.08,3462.63,110930,-0.49%,110.93
4/19/2017,3445.88,3452.99,3459.35,3418.51,121350,-0.49%,121.35
4/20/2017,3461.55,3444.52,3465.61,3440.72,114180,0.45%,114.18
4/21/2017,3466.79,3461.39,3475.56,3449.54,104420,0.15%,104.42
4/24/2017,3431.26,3458.23,3458.23,3403.98,114660,-1.02%,114.66
4/25/2017,3440.97,3427.73,3449.67,3422.65,94070,0.28%,94.07
4/26/2017,3445.18,3440.25,3466.57,3439.15,111940,0.12%,111.94
4/27/2017,3446.72,3435.1,3449.27,3399.54,123300,0.04%,123.3
4/28/2017,3439.75,3439.57,3439.9,3417.24,101630,-0.20%,101.63
5/2/2017,3426.58,3427.92,3436.31,3418.67,92800,-0.38%,92.8
5/3/2017,3413.13,3421.76,3432.22,3403.08,91670,-0.39%,91.67
5/4/2017,3404.39,3404.94,3421.4,3391.28,103480,-0.26%,103.48
5/5/2017,3382.55,3393.48,3395.45,3366.56,109900,-0.64%,109.9
5/8/2017,3358.81,3369.11,3374.16,3339.57,123750,-0.70%,123.75
5/9/2017,3352.53,3342.6,3358.05,3327.59,76770,-0.19%,76.77
5/10/2017,3337.7,3350.65,3369.43,3336,92080,-0.44%,92.08
5/11/2017,3356.65,3322.95,3359.6,3312.89,109250,0.57%,109.25
5/12/2017,3385.38,3350.94,3387.27,3349.17,93390,0.86%,93.39
5/15/2017,3399.19,3391.59,3406.58,3391.59,82980,0.41%,82.98
5/16/2017,3428.65,3390.93,3428.85,3373.55,105240,0.87%,105.24
5/17/2017,3409.97,3423.19,3433.97,3408.15,99740,-0.54%,99.74
5/18/2017,3398.11,3387.67,3409.93,3383.93,85760,-0.35%,85.76
5/19/2017,3403.85,3395.23,3405.94,3392.38,71470,0.17%,71.47
5/22/2017,3411.24,3400.59,3424.18,3391.17,92540,0.22%,92.54
5/23/2017,3424.19,3405.03,3434.77,3401.53,116910,0.38%,116.91
5/24/2017,3424.17,3409.72,3424.17,3383.89,83550,0.00%,83.55
5/25/2017,3485.66,3414.4,3490.42,3413.22,130720,1.80%,130.72
5/26/2017,3480.43,3479.62,3498.31,3473.04,103240,-0.15%,103.24
5/31/2017,3492.88,3495.07,3515.08,3474.92,104830,0.36%,104.83
6/1/2017,3497.74,3485.22,3499.81,3476.43,103130,0.14%,103.13
6/2/2017,3486.51,3491.59,3498.12,3470.2,82670,-0.32%,82.67
6/5/2017,3468.75,3480.17,3484.12,3462.31,79740,-0.51%,79.74
6/6/2017,3492.88,3464.38,3492.88,3460.45,64090,0.70%,64.09
6/7/2017,3533.87,3493.88,3537.09,3491.13,104420,1.17%,104.42
6/8/2017,3560.98,3531.24,3562.27,3528.18,90230,0.77%,90.23
6/9/2017,3576.17,3561.24,3590.89,3560.63,101190,0.43%,101.19
6/12/2017,3574.39,3570.22,3603.69,3565.9,90380,-0.05%,90.38
6/13/2017,3582.27,3569.16,3584.41,3559.21,75180,0.22%,75.18
6/14/2017,3535.3,3571.25,3571.25,3530.27,83810,-1.31%,83.81
6/15/2017,3528.79,3530.75,3542.28,3508.95,82630,-0.18%,82.63
6/16/2017,3518.76,3522.97,3536.14,3514.39,76450,-0.28%,76.45
6/19/2017,3553.67,3520.06,3554.91,3520.06,79800,0.99%,79.8
6/20/2017,3546.49,3560.79,3563.7,3539.51,80510,-0.20%,80.51
6/21/2017,3587.95,3567.13,3587.99,3545.57,87860,1.17%,87.86
6/22/2017,3590.34,3583.56,3635.53,3581.34,135530,0.07%,135.53
6/23/2017,3622.88,3583.44,3623.24,3569.32,105130,0.91%,105.13
6/26/2017,3668.09,3627.02,3671.94,3627.02,134640,1.25%,134.64
6/27/2017,3674.72,3665.58,3676.53,3648.76,97560,0.18%,97.56
6/28/2017,3646.17,3664.16,3672.19,3644.03,97920,-0.78%,97.92
6/29/2017,3668.83,3649.25,3669.13,3644.73,85590,0.62%,85.59
6/30/2017,3666.8,3654.73,3669.76,3646.23,81510,-0.06%,81.51
7/3/2017,3650.85,3667.23,3667.6,3633.78,88820,-0.43%,88.82
7/4/2017,3619.98,3646.83,3646.85,3611.69,95070,-0.85%,95.07
7/5/2017,3659.68,3611.9,3660.73,3610.46,88230,1.10%,88.23
7/6/2017,3660.1,3654.56,3666.77,3629.56,102380,0.01%,102.38
7/7/2017,3655.93,3647.64,3657.11,3631.87,103740,-0.11%,103.74
7/10/2017,3653.69,3647.94,3667.85,3641.53,120590,-0.06%,120.59
7/11/2017,3670.81,3646.88,3701.21,3645.99,118760,0.47%,118.76
7/12/2017,3658.82,3672.63,3691.58,3640.59,122290,-0.33%,122.29
7/13/2017,3686.92,3656.35,3690.48,3652.57,125670,0.77%,125.67
7/14/2017,3703.09,3682.62,3703.09,3672.74,105510,0.44%,105.51
7/17/2017,3663.56,3700.62,3716.47,3621.37,178820,-1.07%,178.82
7/18/2017,3667.18,3648.49,3667.54,3622.04,124620,0.10%,124.62
7/19/2017,3729.75,3660.87,3731.05,3658.2,182480,1.71%,182.48
7/20/2017,3747.88,3725.14,3750.19,3723.07,142410,0.49%,142.41
7/21/2017,3728.6,3738.18,3751.69,3722.07,117940,-0.51%,117.94
7/24/2017,3743.47,3724.38,3755.19,3719.85,134870,0.40%,134.87
7/25/2017,3719.56,3742.64,3752.16,3713.28,121670,-0.64%,121.67
7/26/2017,3705.39,3722.88,3738.53,3684.18,136330,-0.38%,136.33
7/27/2017,3712.19,3700.86,3716.69,3672.5,145000,0.18%,145
7/28/2017,3721.89,3703.49,3725.54,3696.78,111410,0.26%,111.41
7/31/2017,3737.87,3722.43,3746.52,3713.66,148430,0.43%,148.43
8/1/2017,3770.38,3738.74,3770.4,3737.1,152550,0.87%,152.55
8/2/2017,3760.85,3768.19,3784.35,3759.28,172290,-0.25%,172.29
8/3/2017,3727.83,3755.11,3766.35,3718.44,146150,-0.88%,146.15
8/4/2017,3707.58,3724.72,3738.73,3707,157470,-0.54%,157.47
8/7/2017,3726.79,3701.22,3730.78,3689.96,124230,0.52%,124.23
8/8/2017,3732.21,3724.33,3737.33,3718.81,137240,0.15%,137.24
8/9/2017,3731.04,3728.03,3739,3713.57,124680,-0.03%,124.68
8/10/2017,3715.92,3724.96,3746.86,3688.18,130090,-0.41%,130.09
8/11/2017,3647.35,3687.93,3700.49,3645.09,150390,-1.85%,150.39
8/14/2017,3694.68,3651.38,3698.37,3651.38,115310,1.30%,115.31
8/15/2017,3706.06,3695.78,3719.29,3692.28,106450,0.31%,106.45
8/16/2017,3701.42,3701.13,3707.14,3679.73,104130,-0.13%,104.13
8/17/2017,3721.28,3707.07,3722.62,3704.41,108660,0.54%,108.66
8/18/2017,3724.67,3707.19,3733.49,3700.41,96560,0.09%,96.56
8/21/2017,3740.99,3731.84,3744.26,3728.62,100310,0.44%,100.31
8/22/2017,3752.3,3745.75,3758.29,3734.56,100290,0.30%,100.29
8/23/2017,3756.09,3747.61,3772.46,3741.72,104960,0.10%,104.96
8/24/2017,3734.65,3755.89,3765.71,3729.09,89950,-0.57%,89.95
8/25/2017,3795.75,3736.29,3795.97,3736.29,129940,1.64%,129.94
8/28/2017,3842.71,3805.66,3866.94,3805.66,185580,1.24%,185.58
8/29/2017,3834.54,3839.18,3847.93,3825.76,128230,-0.21%,128.23
8/30/2017,3834.3,3834.27,3854.71,3827.86,141350,-0.01%,141.35
8/31/2017,3822.09,3835.84,3840.2,3800.89,132950,-0.32%,132.95
9/1/2017,3830.54,3825.34,3843.62,3818.16,158650,0.22%,158.65
9/4/2017,3845.62,3828.54,3847.09,3813.55,149570,0.39%,149.57
9/5/2017,3857.05,3845.55,3865.29,3841.95,124960,0.30%,124.96
9/6/2017,3849.45,3846.75,3858.25,3831.38,131400,-0.20%,131.4
9/7/2017,3829.87,3851.69,3858.16,3828.84,123880,-0.51%,123.88
9/8/2017,3825.99,3830.07,3843.02,3813.98,106040,-0.10%,106.04
9/11/2017,3825.65,3828.34,3850.74,3817.51,123880,-0.01%,123.88
9/12/2017,3837.93,3832.24,3849.39,3822,144190,0.32%,144.19
9/13/2017,3842.61,3835.55,3847.78,3822.94,95410,0.12%,95.41
9/14/2017,3829.96,3843.57,3854.49,3820.09,115360,-0.33%,115.36
9/15/2017,3831.3,3826.14,3843.3,3818.52,122430,0.03%,122.43
9/18/2017,3843.14,3832.96,3862.36,3832.96,117930,0.31%,117.93
9/19/2017,3832.12,3849.88,3857.3,3820.29,112430,-0.29%,112.43
9/20/2017,3842.44,3830.15,3850.94,3827.89,101130,0.27%,101.13
9/21/2017,3837.82,3843.26,3860.8,3837.38,111100,-0.12%,111.1
9/22/2017,3837.73,3826.46,3842.25,3816.82,100620,0.00%,100.62
9/25/2017,3817.79,3829.22,3835.39,3811.12,103950,-0.52%,103.95
9/26/2017,3820.78,3810.33,3821.69,3808.38,81870,0.08%,81.87
9/27/2017,3821.2,3818.96,3832.57,3818.81,85660,0.01%,85.66
9/28/2017,3822.54,3821.59,3827.33,3813.75,93540,0.04%,93.54
9/29/2017,3836.5,3825.2,3852.22,3825.2,93310,0.37%,93.31
10/9/2017,3882.21,3910.11,3918.84,3876.03,135540,1.19%,135.54
10/10/2017,3889.86,3883,3900.74,3855.47,112530,0.20%,112.53
10/11/2017,3902.69,3886.82,3913.07,3885.5,104420,0.33%,104.42
10/12/2017,3912.95,3902.02,3917.44,3897.55,94340,0.26%,94.34
10/13/2017,3921,3912.97,3927.17,3908.89,90140,0.21%,90.14
10/16/2017,3913.45,3926.28,3947.42,3913.32,121360,-0.19%,121.36
10/17/2017,3913.07,3910.79,3924.61,3900.48,82240,-0.01%,82.24
10/18/2017,3944.16,3914.82,3944.41,3914.82,100970,0.79%,100.97
10/19/2017,3931.25,3940.58,3944.03,3923.65,106530,-0.33%,106.53
10/20/2017,3926.85,3918.53,3928.96,3910.2,72980,-0.11%,72.98
10/23/2017,3930.8,3930.89,3936.27,3920.66,81490,0.10%,81.49
10/24/2017,3959.4,3926.23,3959.5,3922.03,93060,0.73%,93.06
10/25/2017,3976.95,3958.17,3978.09,3954,88210,0.44%,88.21
10/26/2017,3993.58,3980.05,4013.6,3973.55,129900,0.42%,129.9
10/27/2017,4021.97,3992.55,4024.46,3991.35,126670,0.71%,126.67
10/30/2017,4009.72,4022.16,4033.34,3960.27,157390,-0.30%,157.39
10/31/2017,4006.72,3995.39,4009.28,3983.26,109180,-0.07%,109.18
11/1/2017,3996.62,4007.91,4032.46,3991.32,130420,-0.25%,130.42
11/2/2017,3997.13,3994.09,3999.23,3971.38,126100,0.01%,126.1
11/3/2017,3992.7,3992.35,3999.34,3963.03,129400,-0.11%,129.4
11/6/2017,4020.89,3989.18,4021.64,3975.41,122080,0.71%,122.08
11/7/2017,4054.25,4022.4,4064.22,4021.36,152120,0.83%,152.12
11/8/2017,4048.01,4051.49,4089.15,4040.58,150830,-0.15%,150.83
11/9/2017,4075.9,4043.07,4076.61,4038.4,121060,0.69%,121.06
11/10/2017,4111.91,4070.28,4116.71,4067.66,141820,0.88%,141.82
11/13/2017,4128.07,4115.55,4137.65,4115.55,151450,0.39%,151.45
11/14/2017,4099.35,4129.27,4133.55,4086.89,143240,-0.70%,143.24
11/15/2017,4073.67,4084.21,4102.81,4055.72,120640,-0.63%,120.64
11/16/2017,4105.01,4063.49,4107.62,4062.27,121380,0.77%,121.38
11/17/2017,4120.85,4094.08,4122.38,4081.37,191780,0.39%,191.78
11/20/2017,4143.83,4093.73,4144.51,4060.96,137450,0.56%,137.45
11/21/2017,4217.7,4131.85,4220.26,4129.98,180350,1.78%,180.35
11/22/2017,4227.57,4228.37,4260.64,4191.15,186480,0.23%,186.48
11/23/2017,4102.4,4213.38,4214.19,4086.9,178150,-2.96%,178.15
11/24/2017,4104.2,4089.47,4116.59,4057.49,130860,0.04%,130.86
11/27/2017,4049.95,4088.93,4088.93,4037.15,143460,-1.32%,143.46
11/28/2017,4055.82,4034.21,4056.48,4010.3,102060,0.14%,102.06
11/29/2017,4053.75,4061.35,4069.24,4004.69,124550,-0.05%,124.55
11/30/2017,4006.1,4034.01,4052.8,3988,107980,-1.18%,107.98
12/1/2017,3998.14,4003.56,4027.11,3984.38,97390,-0.20%,97.39
12/4/2017,4018.86,3989.05,4032.99,3982.32,102650,0.52%,102.65
12/5/2017,4040.17,4007.94,4045.93,4006.54,154090,0.53%,154.09
12/6/2017,4015.82,4027.12,4031.75,3964.81,109290,-0.60%,109.29
12/7/2017,3971.06,4003.58,4017.95,3955.99,90250,-1.11%,90.25
12/8/2017,4003.38,3962.83,4014.14,3955.44,89280,0.81%,89.28
12/11/2017,4069.5,4006.88,4069.5,4005.27,97150,1.65%,97.15
12/12/2017,4016.02,4068.51,4070.15,4015.45,84340,-1.31%,84.34
12/13/2017,4050.09,4013.83,4052.69,4004.74,77550,0.85%,77.55
12/14/2017,4026.15,4050.9,4057.62,4013.85,80770,-0.59%,80.77
12/15/2017,3980.86,4018.73,4020.27,3974.93,89040,-1.12%,89.04
12/18/2017,3985.29,3983.3,4008.07,3967.93,77850,0.11%,77.85
12/19/2017,4035.33,3985.82,4035.63,3985.82,77530,1.26%,77.53
12/20/2017,4030.49,4036.02,4044.85,4015.63,90610,-0.12%,90.61
12/21/2017,4067.85,4023.08,4080.78,4014.65,96840,0.93%,96.84
12/22/2017,4054.6,4064.91,4076.8,4048.49,73470,-0.33%,73.47
12/25/2017,4041.54,4057.42,4086.93,4026.45,91930,-0.32%,91.93
12/26/2017,4053.62,4040.62,4056.86,4015.3,91120,0.30%,91.12
12/27/2017,3991.21,4045.28,4047.74,3986.74,105150,-1.54%,105.15
12/28/2017,4018.9,3993,4036.7,3980.24,118540,0.69%,118.54
12/29/2017,4030.85,4022.88,4043.14,4012.87,90490,0.30%,90.49
1/2/2018,4087.4,4045.21,4087.78,4045.21,146940,1.40%,146.94
1/3/2018,4111.39,4091.46,4140.05,4088.73,151850,0.59%,151.85
1/4/2018,4128.81,4114.12,4137.64,4105.89,134540,0.42%,134.54
1/5/2018,4138.75,4133.34,4151.28,4123.28,149010,0.24%,149.01
1/8/2018,4160.16,4140.85,4166.32,4127.31,173880,0.52%,173.88
1/9/2018,4189.3,4157.54,4191.28,4153.5,139030,0.70%,139.03
1/10/2018,4207.81,4187.2,4211.05,4175.14,151120,0.44%,151.12
1/11/2018,4205.59,4197.11,4211.8,4181.96,121580,-0.05%,121.58
1/12/2018,4225,4205.14,4227.39,4199.03,111360,0.46%,111.36
1/15/2018,4225.24,4229.84,4262.93,4216.36,170910,0.01%,170.91
1/16/2018,4258.47,4215.62,4260.21,4213.13,161500,0.79%,161.5
1/17/2018,4248.12,4261.78,4283.34,4230.54,214310,-0.24%,214.31
1/18/2018,4271.42,4259.38,4292.64,4246.68,172030,0.55%,172.03
1/19/2018,4285.4,4281.94,4316.57,4269.62,209490,0.33%,209.49
1/22/2018,4336.6,4276.48,4338.48,4275.9,174640,1.19%,174.64
1/23/2018,4382.61,4346.89,4383.57,4346.79,201870,1.06%,201.87
1/24/2018,4389.89,4389.45,4397.82,4349.09,219820,0.17%,219.82
1/25/2018,4365.08,4381.98,4392.2,4336.24,195380,-0.57%,195.38
1/26/2018,4381.3,4352.22,4403.34,4351.49,177230,0.37%,177.23
1/29/2018,4302.02,4387.06,4395.91,4287.11,191100,-1.81%,191.1
1/30/2018,4256.1,4286.68,4308.51,4251.57,139040,-1.07%,139.04
1/31/2018,4275.9,4234.11,4287.86,4232.77,145210,0.47%,145.21
2/1/2018,4245.9,4276.34,4287.39,4214.29,190000,-0.70%,190
2/2/2018,4271.23,4213.94,4271.76,4181.78,146070,0.60%,146.07
2/5/2018,4274.15,4204.46,4274.15,4200.14,161350,0.07%,161.35
2/6/2018,4148.89,4182.33,4211.52,4131.56,214910,-2.93%,214.91
2/7/2018,4050.5,4205.74,4212.57,4048.42,203130,-2.37%,203.13
2/8/2018,4012.05,4022.88,4071.67,3974.68,159270,-0.95%,159.27
2/9/2018,3840.65,3896.17,3911.29,3759.15,206350,-4.27%,206.35
2/12/2018,3890.1,3846.27,3907.84,3828.07,116180,1.29%,116.18
2/13/2018,3935.63,3925.6,3986.98,3925.6,112570,1.17%,112.57
2/14/2018,3966.96,3945.09,3971.4,3923.13,71080,0.80%,71.08
2/22/2018,4052.73,4020.97,4058.79,4009.92,105810,2.16%,105.81
2/23/2018,4071.09,4061.75,4085.2,4035.23,99460,0.45%,99.46
2/26/2018,4118.42,4093.4,4128.74,4048.98,137880,1.16%,137.88
2/27/2018,4058.98,4120.87,4120.87,4051.81,125930,-1.44%,125.93
2/28/2018,4023.64,4016.79,4051.71,3991.71,109340,-0.87%,109.34
3/1/2018,4049.09,3994.87,4061.03,3986.89,110200,0.63%,110.2
3/2/2018,4016.46,4014.95,4044.42,4006.94,96170,-0.81%,96.17
3/5/2018,4018.1,4021.66,4042.83,3995.87,87950,0.04%,87.95
3/6/2018,4066.56,4034.99,4067.55,3998.93,138760,1.21%,138.76
3/7/2018,4036.65,4063.5,4089.7,4027.94,106950,-0.74%,106.95
3/8/2018,4077.6,4038.95,4078.23,4029.71,91160,1.01%,91.16
3/9/2018,4108.87,4088.07,4110.67,4076.45,113700,0.77%,113.7
3/12/2018,4127.67,4130.71,4139.53,4112.77,140910,0.46%,140.91
3/13/2018,4091.25,4124.33,4130.28,4087.56,111770,-0.88%,111.77
3/14/2018,4073.34,4076.06,4089.09,4066.49,99010,-0.44%,99.01
3/15/2018,4096.16,4058.71,4098.99,4058.71,88160,0.56%,88.16
3/16/2018,4056.42,4096.89,4110.05,4055.82,84900,-0.97%,84.9
3/19/2018,4074.25,4054.62,4074.52,4033.52,81500,0.44%,81.5
3/20/2018,4077.7,4045.74,4080.19,4040.31,80610,0.08%,80.61
3/21/2018,4061.05,4097.02,4110.12,4046.24,97610,-0.41%,97.61
3/22/2018,4020.35,4062.07,4072.38,4003.72,89100,-1.00%,89.1
3/23/2018,3904.94,3896.74,3928.51,3834.94,180080,-2.87%,180.08
3/26/2018,3879.89,3862.69,3883.9,3829.92,115140,-0.64%,115.14
3/27/2018,3913.27,3927.49,3936.78,3881.87,113700,0.86%,113.7
3/28/2018,3842.72,3865.05,3907.28,3835.88,101500,-1.80%,101.5
3/29/2018,3894.05,3854.59,3913.96,3794.26,116630,1.34%,116.63
3/30/2018,3898.5,3893.75,3915.35,3879.21,97510,0.11%,97.51
4/2/2018,3886.92,3897.01,3937.02,3882.89,111240,-0.30%,111.24
4/3/2018,3862.48,3850.15,3878.15,3839.93,95140,-0.63%,95.14
4/4/2018,3854.86,3873.63,3898.61,3852.5,88730,-0.20%,88.73
4/9/2018,3852.93,3851.95,3870.67,3827.41,84110,-0.05%,84.11
4/10/2018,3927.17,3860.72,3927.42,3851.8,106170,1.93%,106.17
4/11/2018,3938.34,3934.17,3958.71,3924.96,111930,0.28%,111.93
4/12/2018,3898.64,3935.67,3937.78,3896.18,82700,-1.01%,82.7
4/13/2018,3871.14,3920.74,3929.95,3866.19,71540,-0.71%,71.54
4/16/2018,3808.86,3862.47,3869.16,3789.61,99220,-1.61%,99.22
4/17/2018,3748.64,3812.87,3822.63,3745.44,90610,-1.58%,90.61
